,title,body
210,"
			더 높이 보는 LG, 차우찬의 뜨거운 가을 필요하다 
		","

이미지 원본보기
  LG트윈스 좌완투수 차우찬. /OSEN DB[OSEN=광주, 이선호 기자] '100승 투수' 차우찬(32)이 LG트윈스의 가을을 주도할까?차우찬은 지난 6일 KIA타이거즈와의 광주경기에서 통산 100승을 달성했다. 5이닝동안 8피안타 1볼넷을 허용했지만 2실점으로 막았다. 타선이 무려 17점을 뽑아주는 덕택에 가뿐히 시즌 8승을 따내고 데뷔 14년 만에 KBO리그 통산 31번째 100승 투수의 반열에 올랐다.그러나 올 시즌만 보면 우등 성적은 아니다. 평균자책점(ERA) 4.88은 리그 24위에 불과하다. 21번의 등판에서 QS는 7회에 그치고 있다. 평균 6이닝에 미치지 못했다. 4월에만 4승 무패, ERA 1.45의 특급피칭을 했다. 그러나 5월부터 갑자기 부진에 빠져 7월까지 이어졌다. 기복이 심한 시즌이었다. 이번 100승을 계기로 4월의  모습을 되찾는 것이 관건이다. 관심은 5년 연속 두 자릿 수 승리와 LG맨으로 첫 가을야구의 성적이다. 앞으로 많은 경기가 남아 있어 충분히 2승을 채울 것으로 보인다. 팀은 그 이상의 성적과 활약도를 요구하고 있다. 이왕이면 좀 더 큰 가을무대를 원하고 있기 때문이다.   현재 LG는 4위로 순항중이다. 5위 KT와 7경기 차로 앞서 있어 이런 추세라면 가을야구는 확정적이다. 오히려 3위 두산과 3경기 차, 2위 키움과 4경기 차로 가깝다. 남은 41경기에서 치고 올라갈 여지는 충분하다. 공격력이 살아나고 있고 마운드도 여전히 안정되어 있다. 특히 선발투수 차우찬이 남은 경기에서 활약을 해준다면 가을티켓의 색깔이 바뀔 수 있다. 한국시리즈 직행은 어렵지만 플레이오프 직행 티켓은 아직까지 시야에 있다. 윌슨과 켈리의 원투펀치를 뒷받침하는 3선발투수로 기복없는 투구를 한다면 선발진의 무게는 훨씬 강해지고 팀 성적도 끌어올릴 수 있다. 차우찬은 특급 FA다운 성적을 거두지 못했다. 2017년 이적 첫 해는 10승7패, 평균자책점 3.48의 준수한 성적표를 냈다. 28경기에서 16번 퀄리티스타트를 하며 마운드를 지켰다. 작년에는 12승을 거두었지만 평균자책점이 6.09로 치솟았다. 25명의 규정이닝 투수 가운데 24위였다. 29경기에서 QS는 13회에 그쳤다.차우찬은 ""6~7월에 안좋았는데 감독님과 코치님들께서 믿고 계속 내보내주셔서 점점 좋아지고 있다. 앞으로도 더 좋아질 것 같다. 아프지 않고 꾸준히 로테이션 지켜 팀에 보탬이 될 수 있도록 관리 잘하겠다""고 다짐했다. 삼성시절 유난히 가을에 강했던 차우찬이 LG의 가을을 어떻게 꾸밀 것인지 눈길이 쏠리고 있다. /sunny@osen.co.kr


				enter.read.font.util.init();
			

"
211,"
			""서장훈은 아세요?"" '한끼줍쇼' 허재, 농구대통령의 인지도 굴욕 [Oh!쎈 컷]
		","

이미지 원본보기
[OSEN=심언경 기자] 예능 늦둥이 허재가 인지도로 굴욕을 겪는다.7일 방송되는 JTBC ‘한끼줍쇼'는 서울 용산구 이태원1동에서 한 끼에 도전한다. 이날 밥동무로는 ‘모래판 위의 황제’로 명성을 떨친 천하장사 이만기와 전 농구선수이자 전 농구감독으로 코트를 호령한 ‘농구대통령’ 허재가 출연한다.  허재는 한국 농구계의 전설적인 스타이자 국가대표 감독으로 역임한 바 있다. 최근 예능 ‘뭉쳐야 찬다’에 출연해 강렬한 카리스마로 농구 코트를 장악하던 모습과는 전혀 다른 허당 매력을 뽐내며 ‘예능 늦둥이’로 대활약하고 있다. 이날 강호동은 “‘허재’하면 다혈질에 무서움이 떠올랐는데 이제 싹 빠진 것 같다”며 “농구코트에서만 봤던 모습과 달리 얼굴이 편안해졌다”고 말했다. 허재는 “빠진 게 아니라 이제 아예 없다”며 너스레를 떨어 웃음을 자아냈다. 이에 강호동은 “막 해도 되냐”고 물었고, 허재는 “막 해도 된다”며 예능 늦둥이다운 자신감을 드러냈다.  하지만 벨 누르기에 나선 허재는 농구 후배인 서장훈의 인지도에 밀려 처절한 굴욕을 맛봐야 했다. “농구 감독 허재입니다”라고 자신을 소개했음에도 몰라보는 주민에게 허재는 “서장훈은 아세요?”라고 물었고, “장훈이는 안다”는 답을 듣자 당황스러운 모습을 감추지 못했다. 쓰디쓴 굴욕의 아픔에 혀까지 꼬여버린 허재는 더듬거리는 모습으로 웃음을 자아냈다는 후문이다. /notglasses@osen.co.kr[사진] JTBC '한끼줍쇼'  


				enter.read.font.util.init();
			

"
212,"
			'오세연' 마법같이 끌리는 다음 이야기..소름 유발 '엔딩 맛집'
		","

이미지 원본보기
  채널A 제공[OSEN=김나희 기자] '평일 오후 세시의 연인' 매회 강렬한 엔딩이 시청자의 출구를 봉쇄한다.지난 2일 방송된 채널A 금토드라마 '평일 오후 세시의 연인'(극본 유소정/ 연출 김정민, 이하 오세연) 9회가 또 한 번 최고 시청률을 경신했다. 탄탄한 스토리와 특별한 감성으로 마니아층을 단단히 사로잡은 '오세연'이 입소문을 제대로 탄 것.이 같은 상승세에는 한 번 '오세연'을 보면 다시는 빠져나가지 못하게 하는 엔딩이 큰 요인 중 하나로 꼽힌다. 금기된 사랑으로 인해 인생이 송두리째 흔들리고 있는 네 남녀의 감정이 매회 엔딩에서 폭발하며 시청자들의 몰입도를 높이고 있기 때문이다. 이쯤에서'오세연'을 엔딩 맛집으로 소문나게 한 엔딩들을 되짚어봤다.◆2회-""신이시여 부디 저를 시험하지 말아주세요.""2회에서는 윤정우(이상엽 분)에게 점점 스며드는 손지은(박하선 분)이 그 사랑으로부터 도망치고자 하는 과정이 그려졌다. 붉게 타오르는 노을을 배경으로 자전거로 내달리는 손지은의 모습과 ""신이시여 부디 저를 시험하지 말아주세요""라고 외치는 그의 처절한 목소리가 시청자에게 깊은 여운을 남겼다는 평이다.◆4회-아슬아슬 키스 직전 엔딩서로에게 가장 필요한 순간에 옆에 있어주며 점점 깊숙이 스며든 손지은과 윤정우. 두 사람은 용기 내어 새로운 설렘 앞에 한 발짝 다가섰다. 손지은과 윤정우가 교감을 나누는 장소인 숲에서, 쏟아지는 비를 피하며 더욱 가까워졌다. 비록 키스는 불발이었지만, 서로에게 다가갈 때의 그 두근거림만큼은 어떤 키스신보다 더욱 강렬했다.◆6회-더욱 깊어진 마음, 폭발한 감정4회 엔딩에서 키스에 실패한 이후 손지은과 윤정우는 멀어졌다. 서로를 향한 끌림보다 세상의 지탄이 더욱 두렵게 느껴진 것. 하지만 아무리 빠져나오려 결심해도 출구를 찾을 순 없었다. 다시 운명처럼 만난 두 사람은 뜨거운 키스로 더욱 깊어진 마음을 확인했다.◆10회-바다에 뛰어든 소금인형이런 가운데 손지은과 윤정우는 또 한 번 위기를 맞이했다. 윤정우의 아내가 손지은의 고등학교 동창 노민영(류아벨 분)이었던 것. 이에 손지은은 윤정우에게 이별을 고했지만, 운명의 장난처럼 다시 만나게 됐다. 급기야 부부 동반으로 사진을 찍게 됐을 때 윤정우가 노민영의 뒤로 손지은의 손을 잡았다. 이와 함께 “소금인형이 바다에게 물었습니다. 너는 누구니? 바다가 말했습니다. 나를 알고 싶으면 너의 발을 나에게 담그렴. 소금인형아. 너는 누구니? 바다가 물었습니다. 난 바다야. 그리고, 나는, 너야”라는 손지은의 내레이션이 더욱 짙은 여운을 선사했다.바다를 알고 싶어 하던 소금인형이 자신이 사라진다 하더라도 바다에 몸을 담근 것처럼, 자신의 삶이 사라진다는 각오로 사랑에 뛰어든 손지은과 윤정우의 현 상황이 3분의 엔딩에서 압축되어 표현됐다. 또한 하나처럼 섞인 두 사람의 미래가 소금인형처럼 아무것도 남지 않게 될 것인지 궁금증을 더하며 묘한 감정을 유발했다.이처럼 '오세연'은 매주 강렬한 엔딩으로 짙은 여운을 선사한다. 주인공들의 감정에 몰입하게 해줄 뿐만 아니라, 다음 이야기를 더욱 궁금하게 만드는 엔딩들. 최고의 대본, 섬세한 연기, 감각적인 연출이 함께하는 한 '오세연'이 선사하는 마성의 엔딩도 계속될 것으로 기대된다.한편 '오세연'은 매주 금, 토요일 밤 11시 방송된다. / nahee@osen.co.kr


				enter.read.font.util.init();
			

"
213,"
			HOU 그레인키, 이적 후 첫 등판 6이닝 5실점→승리 투수
		","

이미지 원본보기
  [사진] ⓒGettyimages(무단전재 및 재배포 금지)[OSEN=조형래 기자] 대권을 다시 한 번 노리는 휴스턴 애스트로스의 마지막 퍼즐, 잭 그레인키가 이적 후 첫 등판에서 아쉬운 모습을 보였다. 팀 타선의 도움으로 승리 투수가 됐다. 그레인키는 7일(이하 한국시간) 미국 텍사스주 휴스턴 미닛메이드 파크에서 열린 ‘2019 메이저리그’ 콜로라도 로키스와의 경기에 선발 등판해 6이닝 6피안타(1피홈런) 2볼넷 2탈삼진 5실점을 기록하고 마운드를 내려왔다.트레이드 데드라인 마감을 앞두고 휴스턴행을 확정지은 그레인키의 이적 후 첫 등판이었다. 저스틴 벌랜더, 게릿 콜 등 막강한 선발진에 그레인키를 더하며 다시 한 번 월드시리즈 우승을 향한 휴스턴의 마지막 퍼즐이었다. 이적 전까지 애리조나에서 23경기 10승4패 평균자책점 2.90을 기록하고 있던 그레인키. 올 시즌 콜로라도를 상대로는 4경기 1승1패 평균자책점 3.12의 성적을 남긴 바 있다. 그레인키는 이적 후 첫 등판에서 퀄리티 스타트를 기록했음에도 실책이 빌미가 되어 실점을 내주는 등 아쉬움을 남겼다. 3회까지 무실점으로 콜로라도 타선을 틀어막은 그레인키는 4회 실점했다. 선두타자 트레버 스토리를 유격수 내야 안타, 다니엘 머피를 볼넷으로 내보내 무사 1,2루 위기에 몰렸다. 폭투로 무사 2,3루가 됐고, 놀란 아레나도에게 우익수 희생플라이를 허용해 첫 실점을 기록했다. 1사 3루에서 라이언 맥맨에 좌선상 2루타를 얻어맞아 2점째를 허용했다. 이후 1사 2루는 막아냈다.5회를 실점 없이 막아냈으나 6회 실책이 빌미가 되어 대량 실점을 내줬다. 선두타자 다니엘 머피를 3루수 실책으로 내보냈다. 이후 아레나도를 3루수 파울플라이로 처리했지만 맥맨에 볼넷을 허용했다. 이안 데스몬드를 3루수 땅볼로 유도해 2루 주자를 잡아냈지만 2사 1,2루에서 라이멜 타피아에게 우월 스리런 홈런을 얻어맞아 5실점을 기록했다. 6회 3실점은 모두 비자책점. (그러나 경기 후반 머피의 타구는 실책이 아닌 내야 안타로 정정됐다. 그레인키의 5실점은 모두 자책점이 됐다)5-5 동점을 허용했지만 이어진 6회말 타선이 2점을 내면서 7-5로 앞서갔고, 그레인키는 이적 후 첫 승 기회를 잡았다. 7회초 휴스턴은 크리스 데븐스키로 투수를 교체했다.7회 찰리 블랙몬에게 홈런 한 방을 허용한 휴스턴은 7-6으로 쫓긴 7회말 카를로스 코레아의 2타점 적시타, 율리에스키 구리엘의 투런 홈런이 터지면서 11-6으로 승리했다. 그레인키는 이적 후 첫 등판에서 승리 투수가 됐다. /jhrae@osen.co.kr


				enter.read.font.util.init();
			

"
214,"
			5경기 8골 괴력...中 언론 ""진정한 영웅 김신욱, 韓 선수 기량 엿보여""
		","

이미지 원본보기
  [사진] 상하이 선화.[OSEN=이균재 기자] 고공폭격기 김신욱(31, 상하이 선화)을 향한 중국 언론의 찬사가 이어지고 있다.김신욱이 이적 후 한 달 만에 중국슈퍼리그(CSL) 무대를 접수했다. 5경기서 8골 2도움을 올리며 군계일학의 기량을 과시했다. 최강희 감독은 김신욱 효과를 톡톡히 보고 있다. 상하이는 한때 16팀 중 14위까지 추락했지만 김신욱 합류 이후 치른 5경기서 3승 1무 1패를 거두며 12위까지 도약했다.김신욱은 지난 2일 중국 상하이의 훙커우스타디움서 열린 CSL 21라운드 우한 줘얼과 홈경기서 멀티골을 터뜨리며 상하이의 2-2 무승부를 이끌었다. 지난달 12일 허베이 화샤전부터 5경기 연속 득점포를 가동 중이다. 특히 지난 라운드 광저우 R&F전서 해트트릭을 달성하며 강렬한 임팩트를 남겼다.중국 시나스포츠는 5일 “김신욱이 5경기서 8골을 터트리는 괴력을 발휘했다. 진정한 영웅이었다”며 “한국 선수의 기량을 엿볼 수 있었다”고 극찬을 아끼지 않았다.상하이는 가공할 만한 공격력에 비해 수비진이 매 경기 골을 내주며 승점을 놓치고 있다. 시나스포츠는 “팀 수비에 문제가 있는 건 최강희 감독이 해결해야 될 숙제”라고 꼬집었다.한편 상하이는 오는 10일 선전과 리그 홈 경기를 벌인다. 5경기만 치르고도 득점랭킹 공동 17위에 올라있는 김신욱은 6경기 연속 골사냥에 나선다./dolyng@osen.co.kr 


				enter.read.font.util.init();
			

"
215,"
			삼성 떠난 헤일리, 샌프란시스코행 'MLB 재도전'
		","

이미지 원본보기
  [OSEN=민경훈 기자] 저스틴 헤일리 /rumi@osen.co.kr[OSEN=이상학 기자] KBO리그 삼성 라이온즈를 떠난 우완 투수 저스틴 헤일리(28)가 샌프란시스코 자이언츠에서 메이저리그 재도전에 나선다. 미국 ‘MLB 트레이드 루머스’는 7일(이하 한국시간) 샌프란시스코가 헤일리의 마이너 계약을 할 예정이라고 전했다. 지난달 23일 삼성에서 웨이버 공시되며 한국 무대를 떠난 헤일리는 샌프란시스코 마이너에 새 둥지를 튼다. 헤일리는 올 시즌 삼성에서 19경기에 등판, 87⅔이닝을 던지며 5승8패 평균자책점 5.75를 기록했다. 3~4월 6경기에선 평균자책점 2.59로 활약하며 에이스 면모를 보였지만 4월말 허리 통증 이후로 무너졌다. 부상에서 돌아온 뒤 좀처럼 투구 밸런스를 찾지 못했고, 부진이 반복되자 팀을 떠나야 했다. 삼성은 헤일리를 웨이버 공시하며 외야수 맥 윌리엄슨을 영입, 외국인 타자 2명을 운용하고 있다. 헤일리는 지난 2017년 미네소타 트윈스에서 메이저리그 데뷔했다. 지난해 보스턴 레드삭스를 거치며 메이저리그 2시즌 통산 14경기에서 1세이브 평균자책점 5.61을 기록했다. MTR은 ‘매력적이지 않은 프로필일 수 있지만 트리플A에서 비교적 좋은 기록을 갖고 있다. 트리플A 3시즌 통산 260⅓이닝 동안 평균자책점 3.53, 9이닝당 탈삼진 7.6개, 볼넷 2.4개를 기록했다’며 ‘땅볼 유도 능력이 뛰어나고, 9이닝당 피홈런 0.97개로 홈런 억제력도 갖고 있다’고 평가했다. /waw@osen.co.kr


				enter.read.font.util.init();
			

"
216,"
			[단독] 케빈 나 측근, ""가족 상처받아 마음 아파..곧 공식입장 밝힐 것""(인터뷰)
		","

이미지 원본보기
[OSEN=최나영 기자] 프로골퍼 케빈 나의 최측근이 TV조선 예능 프로그램 '세상 어디에도 없는, 아내의 맛'(이하 아내의 맛)에 출연해 논란이 불거진 것에 대해 ""곧 공식입장을 밝힐 것""이라고 밝혔다.케빈 나의 측근은 7일 오전 OSEN에 ""케빈 나가 최근 PGA투어에서 우승을 거두며(지난 5월 미국 텍사스주 포트워스 콜로니얼골프장에서 열린 PGA투어 찰스 슈왑 챌린지에서 우승) 자연스럽게 방송에도 출연하게 됐다""라고 '아내의 맛' 출연 배경을 밝혔다.이어 첫 예고 방송 후 그의 과거와 관련해 불거진 출연 적절성 논란에 대해 ""이미 과거에 끝나고 정리된 일이라고 할 수 있는데, 그 문제가 다시 불거져 무엇보다 가족이 상처받는 것에 대해 마음 아파하고 있다""라고 전했다. '아내의 맛'에 함께 출연한 아내와 딸 등 가족들에 대한 걱정이 상당하다는 것.더불어 ""정확한 사실 관계를 밝히는 공식입장을 빠른 시간 내 밝힐 예정""이라고 알렸다. 잘못 알려진 부분 등에 대해 명확하게 설명할 수 있는 방법을 모색 중인 것으로 알려졌다. 지난 6일 방송된 '아내의 맛'에서는 케빈 나 가족의 모습이 예고를 통해 첫 전파를 탔다. 케빈 나와 그의 아내 지혜 나는 자신들을 ""결혼 4년 차 부부""라고 소개했다. 이들은 현재 미국 라스베이거스에 거주 중이며 지혜 나는 둘째 아이를 임신 중인 상태다. 이날 첫째딸 리아도 소개했다.전세기에서 내린 케빈 나 가족은 의전 차량을 타고 집으로 이동했다. 이들의 본격적인 이야기는 다음주부터 공개될 예정. 예고편을 통해 공개된 라스베이거스의 초호화 저택 등 이들의 호화로운 생활은 시청자들의 시선을 단번에 사로잡으며 관심 끌기에 성공했다.하지만 방송 후 케빈 나가 '아내의 맛'에 출연하게 된 것을 두고 캐스팅 문제가 수면 위로 떠올랐다. 과거 케빈 나가 전 약혼녀와 파혼하는 과정에서 벌어진 법정 싸움 등의 내용이 새삼 화제를 모은 것이다.이미지 원본보기
케빈 나는 재미교포로 1991년 미국 이민 후 골프 선수의 길을 걸었다. 케빈 나는 최경주에 이어 역대 한국인 골프선수 중 두 번째로 PGA 투어에 진출한 한국인이다. 그는 PGA 세계 랭킹 33위에 빛나며, 현재까지 누적 상금이 3천만 달러(한화 약 360억 원)에 달하는 것으로 알려졌다./nyc@osen.co.kr[사진] '아내의 맛' 방송 캡처, OSEN DB


				enter.read.font.util.init();
			

"
217,"
			'수미네 반찬' 송가인, 트로트 요정 출격…노래 교실→요리 실력 대공개 [Oh!쎈 컷]
		","

이미지 원본보기
  tvN 제공[OSEN=장우영 기자] ‘수미네 반찬’ 트로트 요정 송가인이 출연한다.7일 오후 8시 10분 방송되는 tvN ‘수미네 반찬’에는 말복을 맞이해 한국인의 대표적인 보양식 갈비탕 요리법을 소개한다. 양지 삶은 육수로 국물의 깊은 감칠맛을 내는 것은 물론 고급 식당의 갈비탕 맛을 따라잡을 수 있는 특급 노하우를 공개할 예정이다.뿐만 아니라 상추 수확 끝물에만 만날 수 있는 쫑상추겉절이와 구수하고 짭조름한 근대된장무침, 지친 자녀들의 눈을 번쩍 뜨이게 할 완자궁중떡볶이가 등장한다. 완자와 조랭이떡에 간장소스로 맛을 낸 완자궁중떡볶이는 쫄깃한 식감과 골라 먹는 재미가 있어 아이들의 입맛 저격을 예고했다.간단하지만 맛은 어느 반찬과 비교할 수 없을 만큼 훌륭한 상추요리도 공개된다. 고기와 함께 먹고 남은 상추 고민을 완벽히 해결하기 위해 김수미가 나선 것. 먹다 남은 상추를 200% 활용하는 것은 물론, 어디서나 쉽게 해먹을 수 있는 초간단 레시피를 선보인 것으로 알려져 궁금증을 자아낸다.스튜디오에는 올 여름 혜성같이 등장한 트로트 가수 송가인이 게스트로 찾아온다. 진도 출신인 송가인은 특유의 맛깔난 사투리로 찰진 맛 표현을 쏟아내 스튜디오를 초토화시켰다는 후문. 또한 이른 아침에 진행된 녹화에도 불구하고 착착 감기는 노래 실력을 뽐내며 미니 노래 교실을 열었다.특히 평소 뛰어난 요리 실력을 갖춘 송가인은 <수미네 반찬> 식구들을 위해 고향 진도에서 공수해온 특별한 식재료를 이용한 반찬을 만들어, 전라도의 딸 김수미는 물론 셰프들의 입맛까지 사로잡았다고.끝없이 쏟아지는 여름 반찬 레시피가 소개될 tvN ‘수미네 반찬’은 7일 오후 8시 10분에 방송된다. /elnino8919@osen.co.kr


				enter.read.font.util.init();
			

"
218,"
			""라치오 유니폼 4년간 입어 기뻐""...'맨유 타깃' 밀린코비치-사비치의 작별인사?
		","

이미지 원본보기
  [사진] 밀린코비치-사비치 SNS.[OSEN=이균재 기자] 맨체스터 유나이티드의 타깃인 세르게이 밀린코비치-사비치(라치오)가 의미심장한 글을 남겼다.밀린코비치-사비치는 오랜 시간 맨유의 레이더망에 올라있는 중앙 미드필더다. 레알 마드리드의 러브콜을 받고 있는 폴 포그바(맨유)를 대체할 수 있는 적임자라는 평가다.밀린코비치-사비치는 6일 자신의 SNS를 통해 “가슴에 독수리가 달린 이 셔츠를 4년간 입게 돼 기쁘다”고 남겼다.해석하기 나름이다. 두 가지 의미로 좁혀진다. 영국 골닷컴은 “맨유와 계속된 링크에 밀린코비치-사비치가 라치오에 자부심을 드러낸 것”이라고 해석했다.이적을 암시할 수도 있다. 밀린코비치-사비치는 마치 작별 인사와 같은 글과 함께 라치오에서의 커리어 하이라이트를 담은 사진들을 올렸다.밀린코비치-사비치는 2015년 헹크를 떠나 라치오 유니폼을 입었다. 2018-2019시즌 이탈리아 세리에A서 5골 3도움을 기록하며 최우수 미드필더로 선정됐다.라치오는 밀린코비치-사비치에 관한 어떠한 이적 제안도 듣겠다는 입장이지만, 거액의 이적료를 챙긴 뒤 그를 내줄 것으로 보인다.한편 맨유는 최근 크리스티안 에릭센(토트넘)과도 긴밀히 연결되고 있다./dolyng@osen.co.kr 


				enter.read.font.util.init();
			

"
219,"
			'케이월드페스타' 슈주·있지·백지영·하성운 폐막공연..비니 합류 [공식]
		","

이미지 원본보기
  '케이월드페스타' 제공[OSEN=박판석 기자] ‘2019 케이월드 페스타’가 한류 뮤지션들이 총집합하는 폐막공연으로 열흘간의 대장정을 마무리할 예정이다.오는 8월 15일(목)부터 24일(토)까지 열흘간 서울 송파구 올림픽공원에서 개최될 초대형 한류 페스티벌 ‘2019 케이월드 페스타(2019 K-WORLD FESTA)’는 폐막공연으로 축제의 마지막을 성대하게 장식한다.‘2019 케이월드 페스타’는 개폐막공연을 비롯해 ‘2019 소리바다 베스트 케이뮤직 어워즈’, K-OST 콘서트, K-밴드 콘서트, K-소울 콘서트, 미스트롯 전국투어 라스트 앵콜 콘서트, SBS MTV THE SHOW, 셀럽티비 라이브쇼, K-힙합 콘서트, 뮤지컬 슈퍼콘서트, SOBA 블루카펫 및 이벤트 등 다채로운 행사가 예고돼 관심이 집중됐다.오는 24일 올림픽공원 체조경기장에서 열릴 폐막공연에는 한류를 선도하고 K팝의 위상을 높이고 있는 다양한 장르의 아티스트들이 무대에 올라 쉴 틈 없이 펼쳐질 이번 행사의 마침표를 찍는다.명품 보이스로 국내외의 많은 사랑을 받고 있는 솔로 아티스트 백지영, 하성운, 탁월한 퍼포먼스 실력과 독보적인 아우라, 팔색조 매력을 지닌 그룹 슈퍼주니어, 엔플라잉, 에이프릴, 스트레이 키즈, (여자)아이들, 네이처, 이달의 소녀, 공원소녀, 원어스, 에이티즈, 체리블렛, ITZY(있지), CIX(씨아이엑스), 그리고 사랑스러운 비주얼과 랩 스킬을 지닌 키썸이 장르 불문 무대로 전 세대를 아우른다.뿐만 아니라 이번 폐막공연에는 최근 비니(VIINI)로 활동명을 변경하고 솔로가수로 출격한 권현빈이 합류해 한층 더 풍성한 축제를 선사할 계획이다.‘2019 케이월드 페스타’는 K뮤직의 진가를 엿볼 수 있는 각양각색 행사들로 지금껏 보지 못했던 유일무이한 한류 페스티벌을 완성할 것으로 기대가 쏠린다.‘2019 케이월드 페스타’의 각종 업데이트 소식은 공식 홈페이지 및 SNS 채널에서 확인할 수 있으며, 현재 SNS 채널에서는 다양한 티켓 이벤트를 진행하고 있다./pps2014@osen.co.kr


				enter.read.font.util.init();
			

"
220,"
			'힘내리' 이계벽 감독 ""차승원과 코미디 영화 해보는게 꿈이었다""
		","

이미지 원본보기
  [OSEN=이대선 기자] 7일 오전 서울 강남구 CGV 압구정에서 영화 '힘을 내요, 미스터 리' 제작보고회가 열렸다. /sunday@osen.co.kr[OSEN=하수정 기자] 이계벽 감독이 차승원과의 작업에 큰 만족감을 드러냈다.7일 오전 서울 CGV 압구정에서는 영화 '힘을 내요, 미스터 리' 제작보고회가 열렸다. 주연 배우 차승원, 박해준, 김혜옥, 전혜빈, 연출을 맡은 이계벽 감독이 참석했다.앞서 차승원은 '신라의 달밤', '라이터를 켜라', '광복절 특사', '선생 김봉두', '귀신이 산다', '이장과 군수' 등 코미디 영화로만 모은 관객이 1400만 명이 넘는다. 차승원은 ""마지막에 '이장과 군수'를 2007년도에 찍고, 코미디 영화를 안 찍었다. 그땐 코미디 장르가 많았던 시기이고, 나도 한창 활동한 시기다""고 밝혔다.차승원은 이번 작품에 대해 ""오랜만에 열심히 한다고 했는데, 잘됐으면 좋겠다""고 했고, 이계벽 감독은 ""항상 마음 속으로 차승원 배우와 해보고 싶었고, 그 당시만 해도 차승원 배우랑 해보는 게 꿈이라고 생각했다. 코미디를 만드는 감독은 다 그런 생각을 했다""고 말했다. 이에 차승원은 ""그땐 감독이 내 눈도 못 쳐다봤다""고 덧붙여 웃음을 자아냈다. 한편, 영화 '힘을 내요, 미스터 리'(감독 이계벽, 제공배급 NEW, 제작 용필름·덱스터스튜디오)는 아이 같은 아빠 철수(차승원 분)와 어른 같은 딸 샛별(엄채영 분)을 중심으로, 마른하늘에 '딸'벼락을 맞은 철수의 좌충우돌 코미디 작품이다. 오는 9월 추석 시즌에 개봉한다.  / hsjssu@osen.co.kr[사진] 이대선 기자 sunday@osen.co.kr


				enter.read.font.util.init();
			

"
221,"
			잼시티, 모바일 퍼즐 게임 ‘바인야드 밸리’ 출시
		","

이미지 원본보기
  넷마블 제공.[OSEN=임재형 기자] 넷마블의 북미 자회사 잼시티가 다양한 게임 요소를 결합한 모바일 퍼즐 게임 ‘바인야드 밸리’를 출시했다.7일 넷마블의 자회사 잼시티는 새로운 모바일 퍼즐 게임 ‘바인야드 밸리’를 글로벌 정식 출시했다고 밝혔다. ‘바인야드 밸리’는 전 세계 150여개 국가의 구글 플레이, 애플 앱스토어에 총 16개 언어로 론칭된다.바인야드 밸리는 같은 색깔의 블록을 맞추는 퍼즐 게임이다. 다양한 캐릭터들과 리조트의 비밀을 발견해 나가는 스토리라인, 리조트 곳곳을 직접 꾸미고 디자인하는 인테리어 요소 등이 결합해 독특한 재미를 선사한다.이 게임에서 이용자는 어린 시절 추억이 담긴 리조트의 경영자가 되어 낡은 시설을 개조하고 복원해야 한다. 스토리 전개를 따라 퍼즐을 해결하고, 시설을 업그레이드 하며 리조트의 잃어버린 명성과 영광을 되찾는 것이 게임의 목표다.잼시티는 이번 게임 개발을 위해 유명 인테리어 디자이너인 제네비브 고더와 협업을 진행했다. 넷플릭스의 ‘스테이 히어’ 등 인테리어 관련 인기 프로그램에 출연하며 에미상 후보에도 오른 바 있는 제네비브 고더는 게임에 등장하는 다양한 인테리어 및 가구 디자인에 직접 참여했다.잼시티의 CEO 및 공동 창립자인 크리스 디울프는 “잼시티는 ‘해리포터: 호그와트 미스터리’ 등의 게임을 통해 스토리텔링 부문의 역량을 인정 받았다”며 “‘바인야드 벨리’는 정식 출시 전에 실시한 테스트 등에서 좋은 평가를 얻었다. 모바일 엔터테인먼트 부문에서 새로운 경험을 제공하기를 기대한다”고 말했다. /lisco@osen.co.kr


				enter.read.font.util.init();
			

"
