title,body
"""황교안 '벙어리' 표현, 장애인 비하 발언…공식 사과해야""","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 이호길 인턴기자] [황교안, 문 대통령 비판하며 '벙어리' 표현 사용…'언어 장애인을 낮잡아 이르는 말'] 황교안 자유한국당 대표가 지난 1일 오전 서울 여의도 국회에서 열린 의원총회에서 물을 마시고 있다./사진=홍봉진 기자박경석 전국장애인차별철폐연대 상임공동대표가 황교안 자유한국당 대표의 '벙어리' 발언을 지적하며 ""공식 사과하라""고 주장했다.박 대표는 8일 자신의 페이스북을 통해 ""자유한국당 당대표 황교안 대표는 장애인을 비하하는 발언을 했다""며 이같이 밝혔다. 이어 ""장애인 인권 교육을 국가인권위가 제시하는 기준으로 받아야 한다""고 적었다.그러면서 ""참을 수 없는 분노를 누르면서 차분히 인권적으로 말할 때 듣는 것이 좋을 것 같다""고 경고했다. 아울러 황 대표의 벙어리 발언을 다룬 뉴스 화면과 벙어리의 의미를 나타낸 어학사전 캡처 사진을 첨부했다.이는 황 대표의 지난 7일 발언을 문제 삼은 것이다. 황 대표는 이날 국회에서 열린 최고위원·중진의원 연석회의에서 ""문 대통령이 일본 수출 규제에는 국무회의 생중계까지 하더니 북한 미사일 도발에는 대통령이 벙어리가 돼 버렸다""고 말했다./사진=박경석 대표 페이스북벙어리라는 말은 장애인에 대한 인권 침해 요소가 다분한 표현이다. 국립국어원의 표준국어대사전에 따르면 벙어리의 뜻은 '언어 장애인을 낮잡아 이르는 말'이다.국가인권위원회도 2014년 벙어리라는 표현을 자제해야 한다고 밝혔다. 인권위는 이 표현이 과거부터 이어져 온 부정적인 용어라고 지적했다. 아울러 이 표현은 불특정 장애인에 대한 부정적인 고정관념과 편견을 심화할 수 있고, 장애인에 대한 인식을 제약할 소지가 있다고 판단했다.인권위는 당시 '벙어리' 뿐만 아니라 '장애자', '불구자' 등의 용어를 이같은 표현으로 꼽았다.이호길 인턴기자 psylee100@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"CJ ENM, 2분기 영업이익 968.3억원…전년비 95%↑","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 김현아 기자] CJ ENM은 2분기 연결 기준 매출액이 1조2604억원, 영업이익이 968억3000만원으로 잠정 집계됐다고 8일 공시했다. 이는 전년 동기 대비 각각 115.4%, 95% 증가한 수치다. 같은 기간 순이익은 137.7% 오른 658억3000만원이다. 김현아 기자 jvdith@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"CJ제일제당, 2Q 영업익 1753억","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 이정혁 기자] CJ제일제당은 2분기 연결 기준 잠정 매출과 영업이익이 각각 5조5153억1000만원, 1753억이라고 8일 공시했다.매출은 전년 동기 대비 23.8% 증가했다. 같은 기간 영업이익은 5% 감소했다.이정혁 기자 utopia@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"""이 돈이면 해외로…"" 강릉 숙박비 어느정도길래","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 최동수 기자] [8월 주요 도시별 숙박업체 평균가격 비교…더블룸 1박 기준 강릉 22만4000원·경주18만9000원 런던 19만3000원보다 비싸] #1. 지난 7월 말 가족과 함께 2박3일 강원 강릉 경포대 여행을 다녀온 이모씨(40)는 바가지요금에 혀를 내둘렀다. 휴가 때 쓴 비용은 총 110만원, 숙박비만 60만원이 들었다. 바다가 보이는 방이었지만 침대 밑에는 먼지가 수북히 쌓여 있었다. 이씨는 ""시간이 없어 국내로 여행을 왔는데 이 돈이면 동남아로 가겠다""고 말했다.#2. 8월 중순 베트남으로 여름휴가를 떠나는 직장인 김모씨(32). 미리 휴가를 준비한 김씨는 비행기표를 단돈 10만원에 구했다. 바닷가 바로 앞에 있는 호텔을 예약하는 덴 1박에 10만원씩 30만원이 들었다. 김씨는 ""방해받지 않고 조용하게 푹 쉬다 올 계획""이라며 ""물가도 싸 30만원 정도만 더 환전하면 될 것 같다""고 말했다.장마가 끝나고 본격적인 휴가철이 시작되며 국내 주요 피서지마다 '바가지요금'에 대한 불만이 터져나오고 있다. 일본 상품·관광 불매 운동으로 국내 여행 수요가 늘었다고 하지만 바가지요금 때문에 다른 국가로 눈길을 돌리는 사람들도 다수다. 지방자치단체의 적극적인 바가지요금 관리와 숙박·음식업체의 자정 노력이 필요하다는 지적이 나온다. 8일 호텔 가격비교 사이트 '트리바고'(Trivago)' 호텔요금지수(HPI)에 따르면 이달 주요 도시 더블룸 1박 평균 가격이 △강릉 22만원4000원 △속초 18만6000원 △경주 18만9000원 △부산 17만8000원 △여수 14만3000원 △인천 17만3000원으로 집계됐다. 국내 주요 도시 숙박업소 8월 가격은 같은 기간 해외 유명 휴양지·도시보다 대부분 비쌌다. △영국 런던 19만3000원 △멕시코 칸쿤 18만7000원 △스페인 바르셀로나 18만2000원 △일본 도쿄 17만8000원 △프랑스 파리 16만4000원 등으로 강릉보다 저렴했다. △미국 하와이 25만3000원 △뉴욕 24만3000원 △캐나다 밴쿠버 26만7000원 등으로 일부 지역만 국내 주요 피서지보다 비쌌다. 동남아시아와 비교하면 격차는 크게 두 배를 넘는다. 베트남 다낭이 12만4000원으로 집계됐고 △대만 타이페이시티 11만원 △태국 방콕 11만5000원 등이 뒤를 이었다. 1박당 10만원 이하로는 △필리핀 세부 6만5000원 △태국 파타야 7만8000원 등도 있다. '같은 값이면 동남아 간다'는 말이 나오는 것도 이 때문이다.전문가들은 지역상인협회 등을 중심으로 바가지요금을 줄이는 자정노력을 해야 한다고 지적한다. 더불어 지자체는 더 많은 관광객이 찾을 수 있도록 상인과 연계해 다양한 관광상품을 개발해야 한다고 조언한다.이훈 한양대학교 관광학과 교수는 ""평창 동계올림픽 때도 강릉시 숙박업소들이 무리하게 요금을 올렸다가 관광객 항의로 요금을 내리는 일이 있었다""며 ""관행으로 자리잡은 바가지요금은 '한몫 잡겠다'는 인식을 버려야 한다""고 말했다.이어 ""지자체는 관광상품을 개발해 비수기 때 관광객을 더 늘려야 한다""며 ""비수기 때도 국내 관광객들이 찾으면 상인들이나 숙박업소들이 성수기 때 바가지요금을 씌우지 않고 운영할 수 있는 환경이 마련될 수 있을 것""이라고 조언했다.최동수 기자 firefly@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"""국회 정무위, P2P 금융 제정법 통과해야""…업계 한목소리","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 진경진 기자] [""국내 P2P 산업, 선진국과비교해 10년 이상 뒤쳐져""]국회 정무위원회가 5개월만에 재개된다는 소식에 핀테크 산업을 대표하는 4개 협회가 'P2P금융 제정법'의 조속한 법안 통과를 촉구했다. 코리아스타트업포럼, 한국핀테크산업협회, 한국P2P금융협회, 한국인터넷기업협회 산하 마켓플레이스금융협의회 등 4개 혁신 기업들은 8일 현재 국회에 계류돼있는 'P2P 금융 제정법' 논의를 위해 국회 정무위의 조속한 개회를 요청한다는 내용의 입장문을 발표했다. 이들은 ""전 세계적으로 핀테크 산업이 폭발적으로 성장하고 있는 가운데 국내 핀테크 관련 제도 정비는 수년째 국회 문턱을 넘지 못하고 있다""며 ""핀테크 혁신의 중요한 법안 논의를 위해 국회 정무위원회가 조속히 개회해야한다""고 요청했다. 특히 'P2P금융 제정법'을 정무위의 우선 심사 법안으로 삼아야 한다고 강조했다. 이들은 ""P2P금융은 2005년 영국의 '조파(Zopa)'를 시작으로 현재 금융 선진국에서 빠르게 성장하는 서비스로 미국 시장만 60조원에 달한다""며 ""하지만 국내는 P2P금융 서비스에 대한 개념이 없어서 전통적인 금융규제의 관점으로 관련 스타트업을 옭아매고 있다""고 지적했다. 그러면서 ""국내 P2P산업은 금융 선진국과 단순 비교해도 10여년 이상 뒤처져 있다""며 ""기술의 발전 속도, 세계적 경쟁, 사회적 후생을 고려할 때 우려를 넘어 위기감이 고조되고 있다""고 했다. 이어 ""금융의 새로운 가능성을 위축시키는 경직적 규제는 과감히 정비해야한다""며 ""혁신적 핀테크 산업이 안정적으로 성장할 기회를 보장해야 한다""고 덧붙였다.다음은 입장문 전문.‘P2P금융 제정법’ 논의를 위해 국회 정무위원회의 조속한 개회를 요청합니다 전 세계적으로 핀테크 산업이 폭발적으로 성장하고 있습니다. 그러나 국내 핀테크 서비스 성장의 밑거름이 되는 제도 정비는 수 년째 국회 문턱을 넘지 못하고 있습니다. 핀테크 혁신의 중요한 법안 논의를 위하여 국회 정무위원회의 조속한 개회를 요청합니다. 국회 논의가 더 지체된다면 국내 핀테크 산업은 국제 수준의 경쟁력을 상실하고 스타트업의 금융혁신 동력 또한 큰 타격을받게 될 것입니다. 특히 ‘P2P금융 제정법’을 빠르게 심의해야 합니다. P2P금융은 2005년 ‘Zopa’를 시작으로 현재 금융 선진국에서 빠르게 성장하는 서비스입니다. P2P금융의 시장 규모는 현재 미국에서만 60조 원에 달합니다. 하지만 국내의 제도는 P2P금융 서비스에 대한 개념조차 인식하는 체계가 없어서 전통적인 금융규제의 관점으로 관련 스타트업을 옭아매고 있습니다. P2P금융서비스를 정의하는 법률이 2년 전에 가까스로 발의되었지만 2019년 현재까지도 국회 상임위원회에 잠들어 있습니다. 우리는 핀테크 시대로의 도약은 고사하고 출발조차 제대로 못 하고 있습니다. 금 융 선진국과 단순비교해봐도 10여 년 이상 뒤처져 있습니다. 기술의 발전 속도, 세계적 경쟁, 사회적 후생을 고려할 때 우려를 넘어 위기감이 고조되고 있습니다. 이제 우리는 금융을 국가 통제의 대상이 아닌 시민 친화적 서비스의 관점으로 사 고해야 합니다. 금융의 새로운 가능성을 위축시키는 경직적 규제는 과감히 정비 하고, 혁신적 핀테크 산업이 안정적으로 성장할 기회를 보장해야 합니다. 그래야 만 새로운 금융서비스의 효과성과 안정성을 함께 도모할 수 있습니다. 이에 우리는 국회 정무위원회의 조속한 개회를 요청합니다. 2019. 8. 8. 코리아스타트업포럼, 한국핀테크산업협회, 한국P2P금융협회, 한국인터넷기업협회 산하 마켓플레이스금융협의회 진경진 기자 jkjin@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"CJ헬로, 2Q 영업익 96억","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 이정혁 기자] CJ헬로는 2분기 연결 기준 영업이익이 96억3400만원으로 전년 동기 대비 38.7% 감소했다고 8일 공시했다.같은 기간 매출은 2854억3400만원으로 전년 동기 대비 2% 줄었다.이정혁 기자 utopia@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"내 차 시세 궁금할 땐? 찰칵!… OK저축은행, 시세 확인 서비스 출시","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 진경진 기자]  OK저축은행이 소비자의 자차 차량 중고시세를 편리하게 조회할 수 있는 ‘내차 시세확인 서비스’를 출시했다. 사진은 차량 한도조회 관련 OK저축은행 광고 스틸컷./사진=OK저축은행OK저축은행은 사진 한장만으로 차량의 중고시세를 편리하게 조회할 수 있는 '내 차 시세 확인 서비스'를 출시했다고 8일 밝혔다. '내 차 시세 확인 서비스'는 국내외 50여종의 차량 브랜드(세부 사양 2만6000종 포함)의 △차량정보 △차량연식 △최초 구입가 △현재 시세 △1년~3년 후 차량 가격 등을 확인할 수 있다는 서비스다. OK저축은행 모바일 홈페이지나 앱을 통해 차량 사진을 찍어 올리면 즉시 시세 확인부터 관련 금융 상품 안내까지 원하는 정보를 확인할 수 있다. OK저축은행은 이미지 내에서 문자열을 추출하는 OCR(Optical Character Reader) 기술을 통해 직접 차량번호를 입력하지 않아도 해당 정보를 제공할 수 있도록 시스템을 구축했다.‘내차 시세확인 서비스’는 OK저축은행 거래고객이 아니어도 누구나 이용할 수 있다.OK저축은행은 앞으로도 다양한 영역으로 금융 상품과 연계한 서비스들을 계속해 선보일 예정이다. 진경진 기자 jkjin@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"픽셀플러스, 20억원 규모 자기주식취득 계약 결정","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 김현아 기자] 픽셀플러스는 주가 안정화를 통한 주주가치 제고를 위해 20억원 규모의 자기주식 취득 신탁계약 체결을 결정했다고 8일 공시했다. 계약기간은 9일부터 2020년 2월10일까지다. 김현아 기자 jvdith@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
난민 아들 1인시위 빛바랜 아버지 '난민 불인정'(상보),"




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 임찬영 기자] [1인 시위 등 노력 이어갔으나 결국 '인도적체류'만 허가]법무부 서울출입국외국인청(외국인청)은 8일 김민혁군 아버지에 대한 난민재심사 결과 ""이란에 돌아가도 박해받는다는 근거가 없다""며 김군의 아버지에 대해  난민지위를 인정하지 않고 '인도적체류허가'만 허락했다./사진=임찬영 기자이란 출신 난민 김민혁군(16)의 아버지 A씨(52)가 결국 난민으로서 인정받지 못했다. 아들 김군은 1인 시위를 불사하며 아버지의 난민인정을 촉구했으나 당국의 인정판단을 이끌어내지 못했다.법무부 서울출입국외국인청(외국인청)은 8일 오후 ""이란에 돌아가도 박해받는다는 근거가 없다""며 김군의 아버지에 대해 '인도적체류허가'만 허락했다. 난민 인정은 어렵지만 앞서 난민으로 인정받은 미성년자 아들을 고려한 조치다. 인도적 체류란 난민으로서는 불인정하면서도 임시로 한국에 머물 수 있도록 허락하는 조치다. 이 경우 1년 동안 한국에 머물 수 있지만 1년마다 체류 자격 심사를 받아야 하고 생계비와 의료비 등 사회보장 혜택을 받을 수 없다.A씨 측은 즉각 반발했다. A씨는 ""성당에서 세례도 받았고 고해성사도 하는 등 수차례 공부했고 모든 교리를 따랐는데 인정하지 않는 것은 이해할 수 없다""며 ""소송이 가능하다면 소송까지 이어갈 것이다""고 밝혔다.A씨의 법률 대리인인 법무법인 동천 이탁건 변호사도 ""민혁군이 난민으로 인정받고 나서 A씨에 대한 주목도가 높아졌다""며 ""박해를 받지 않을 것이라는 이유로 불인정 결정을 한 것은 납득하기 어렵다""고 주장하다.김군 부자를 돕고 있는 아주중학교 오현록 교사도 ""김군보다 A씨가 본국에서 박해받을 가능성이 더 높은 게 사실""이라며 ""김군과 난민 신청 사유가 동일한 데도 결과가 오히려 안 좋게 나왔다는 것 자체가 모순""이라고 비판했다.김군 역시 ""당장 아버지와 함께할 수 있다는 점은 다행이지만 내가 성인이 돼서 떨어질지 모른다는 두려움이 있다""며 ""아빠가 꼭 난민으로 인정받아 계속 함께할 수 있었으면 좋겠다""고 말했다. 지난 6월 11일 서울 양천구 서울출입국외국인청에서 아버지의 난민 재심사를 응원하기 위해 1인 시위를 벌이고 있는 김민혁군(16)이 플래카드를 들고 있다/사진= 임찬영기자앞서 김군은 올해 6월 아버지의 난민인정을 촉구, 친구 4명과 함께 과천정부청사 1인시위를 벌여 눈길을 끌었다. 김군은 심사일에도 홀로 1인 시위를 이어갔다. 김군은 ""많이 떨리지만 아버지가 고생도 많이 하시고 준비도 많이 하셔서 조금이나마 희망을 가지고 있다""며 ""꼭 인정되셔서 같이 생활할 수 있었으면 좋겠다""고 소감을 전했다. 이런 김군의 기대는 당국의 결정으로 좌절되고 말았다. 아버지에 대한 난민 재심사가 불인정 되면서 김군은 또다시 난민 인정을 위해 싸워야 하는 상황에 놓였다.두 부자는 2010년 김군이 7살 때 한국을 방문해 천주교로 개종했다. 이슬람 국가인 이란에서 개종은 사형까지 당할 수 있는 중죄다. 이들 부자는 난민 신청을 했으나 2016년 6월 난민불인정처분을 받았다. 부자는 법원에 항소했지만 지난해 12월 패소했다. 김군은 친구들의 청원과 시위 등 우여곡절 끝에 지난해 10월 난민으로 인정받았다. A씨는 대법원 상고 절차 대신 올해 2월 난민재심사를 신청했고 지난 6월 재심사를 받았으나 결국 난민으로 인정 받지 못했다.임찬영 기자 chan02@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"쎌바이오텍, 2분기 영업이익 10.8억원…전년비 79.3%↓","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 김현아 기자] 쎌바이오텍은 2분기 연결 기준 잠정 영업이익이 전년 동기 대비 79.3% 감소한 10억8200만원을 기록했다고 8일 공시했다. 같은 기간 매출액은 116억5800만원으로 28.6% 감소했다. 순이익은 20억2500만원으로 59.3% 줄었다.김현아 기자 jvdith@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
경기 용인서 과수화상병 첫 발생,"




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 세종=정혁수 기자] [농촌진흥청, 배 과수원 1곳(면적 2.3ha) 발생농가 확진…피해농가 전국 177개(발생면적 123.8ha) 곳 달해]농촌진흥청은 지난 6일 경기도 용인시에 위치한 배 과수원 1곳(면적 2.3ha)을 과수화상병 발생농가로 확진했다고 8일 밝혔다.경기도 용인지역에서 과수화상병이 발생한 것은 이번이 처음으로 최근에 첫 발생한 이천과 지리적으로 인접해 있다. 지난 6일 현재 전국 과수화상병 발생농가는 총 177개 농가로 늘어났고, 발생면적은 123.8ha에 달했다.과수화상병으로 확진되면 과수원 전체를 폐원해야 하고, 폐원 후 3년 내에는 사과, 배는 물론 기주식물을 재배할 수 없다.지역별로는 충북 충주(75농가, 54.3ha)와 제천(61농가, 46ha)이 가장 많고, 경기 용인‧파주‧이천‧연천과 충북 음성은 올해 처음 발생했다.농촌진흥청은 과수화상병 발생지역 농촌진흥기관(도농업기술원, 농업기술센터), 과수농가와 협력해 확산방지를 위한 신속한 방제(매몰) 작업을 추진하고 있다.과수화상병 의심증상 발견시 오염원이 과원 밖으로 유출되지 않도록 현장에 대한 임시조치를 강화하고 있다.농진청은 이를 위해 농업인을 대상으로 과수화상병 예방과 대처요령에 관한 현장실천사항이 수록된 홍보물(리플릿)을 배부하고, 발생과원(매몰지)에 사과, 배, 복숭아 등 장미과 식물과 기주식물을 제외한 대체작목을 재배할 수 있도록 영농지원에 나설 계획이다.  농촌진흥청 정준용 재해대응과장은 ""과수농가에서 농작업시 반드시 작업도구를 수시로 소독해 세균이 다른 나무로 옮겨가지 않도록 해 주셔야 한다""며 ""과수화상병 의심증상 발견시 거주지 농업기술센터로 즉시 신고해 주시길 부탁 드린다""고 말했다.세종=정혁수 기자 hyeoksooj@.▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"GS, 2Q 영업익 4878억","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 이정혁 기자] GS는 2분기 연결 기준 잠정 영업이익이 4878억3700만원으로 전년 동기 대비 11.43% 감소했다고 8일 공시했다.같은 기간 매출은 4조5081억3400만원으로 전년 동기 대비 0.88% 줄었다.이정혁 기자 utopia@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"현성바이탈 ""최대주주 지분 매각 제안 받았지만 확정 아니다""","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 김현아 기자] 현성바이탈은 한국거래소의 최대주주 지분 매각 추진 보도와 관련한 조회공시 요구에 ""투자자금 유치중에 인수의향자들에게 최대주주의 지분 매각을 제안받은 바 있으나 현재 구체적으로 딜(deal)을 했거나 확정된 바는 없다""고 8일 답변했다. 회사 측은 ""향후 구체적인 사항이 확정되면 즉시 공시할 것""이라고 밝혔다. 재공시 기한은 다음달 6일까지다. 김현아 기자 jvdith@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"논란의 '공매도 규제', 금융당국 카드 꺼낼까 ","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 조준영 기자, 임동욱 기자] [[금융당국의 '칼 한자루와 방패 셋' ②]공매도 금지 '강수' 만지작...부작용·타이밍 등 고민] 미중 무역·환율전쟁, 일본의 경제보복 등의 여파로 최근 증권시장이 크게 하락한 가운데, 정부가 '공매도 규제강화' 카드를 만지작거리고 있다. 최근 금융당국은 손에 쥔 패 중 약발이 가장 센 '공매도 규제'를 언급하며 ""언제든지 쓸 수 있다""고 공언했다. 시장안정을 위해선 '강수'도 마다하지 않겠다는 일종의 '구두 개입' 성격이 짙다. 공매도 금지 등 규제강화는 시장의 신속한 하락을 방지할 수 있다는 점에서 단기적으로 효과적인 '방패'가 될 수 있지만, 시장의 가격발견 기능 등을 제한하는 등 부작용도 분명하다. 일단 한번 사용하면 일정기간 내 재사용이 어렵다는 점도 부담이다. 공매도는 말 그대로 '없는 것을 판다'는 의미로 차입한 증권을 매도하는 투자제도다. 주가하락이 예상되는 주식을 대여해 매각하고 실제로 주가가 하락하면 싼 가격에 다시 매입해 빌린 주식을 갚아 수익을 얻는 구조다. 주가상승이 예상될 경우 돈을 빌려 주식을 매입해 매매차익을 얻는 '주식신용융자제도'와 대칭되는 개념이다. 시장효율성 제고 등 순기능에도 불구, 그동안 공매도는 미공개정보를 통한 불공정거래 수단으로 악용되거나 하락장에 투기수요가 합세해 주가폭락을 유발하는 원인으로 지적돼왔다. 지난 2일 시작된 '한시적 공매도 금지' 청와대 국민청원에는 2만3000여명이 동의를 표하기도 했다.한국예탁결제원에 따르면, 지난 7일 기준 주식 대차잔고는 58조2913억원으로 연초(1월말 기준, 52조3478억원)에 비해 6조원 가량 증가했다. 공매도의 선행지표로 불리는 대차잔고는 주식을 빌린 뒤 아직 갚지 않은 물량을 말한다. 대차잔고가 많다는 것은 주가하락을 예상하는 투자자들이 많아졌다는 의미로, 그만큼 공매도가 늘어날 수 있다. 공매도 규제는 금융당국의 컨틴전시 플랜(위기대응 비상계획)에 끝자락에 위치한다. 당국은 2008년 글로벌 금융위기에 대응하기 위해 모든 상장종목에 대한 공매도 제한조치를 시행했다. 2011년 유럽 재정위기 때는 8월부터 11월까지 약 3개월간 전체 상장종목에 대한 한시적 공매도 금지조치를 시행했다. 황세운 자본시장연구원 연구위원은 ""시장이 공포감에 빠져 정상적인 가격기능이 작동하지 못하는 경우 일시적인 공매도 거래금지와 같은 강력한 규제를 통해 시장을 안정화시키고 변동성을 완화하려는 노력은 긍정적""이라고 평가했다. 이어 ""공매도 금지규제가 지나치게 오랫동안 유지되는 것은 시장의 부담으로 작용할 수 있기 때문에 짧은 기간 동안 한시적으로 시행한다는 원칙 확립이 필요하다""고 밝혔다. 관건은 '타이밍'이다. 현재 시장이 과거 위기 상황과 비교할 때 어떤 상태인지도 따져봐야 할 요소다. 익명을 요구한 한 시장관계자는 ""지금은 공매도 규제같은 강력한 대응책이 필요한 상황이 전혀 아니다""며 ""금융당국은 칼집만 꺼내 보여주면 충분하지 칼을 꺼내서 휘두를 타이밍은 전혀 아니다""고 말했다. 섣부른 공매도 규제가 국내 증권시장에 대한 신뢰도 저하로 이어질 것이라는 지적도 있다. 김형렬 교보증권 리서치센터장은 ""일부의 불만 때문에 (공매도 규제) 대책을 시행할 경우 외국인 투자자들이 '이 나라는 장이 빠지니까 제도를 바꿔버린다'며 신뢰를 거둘 수 있다""며 ""우리 자본시장이 성숙되는 과정이 몇년 뒤로 퇴보할 수도 있다""고 경고했다. 반대로 선제적인 공매도 규제가 필요하다는 목소리도 있다. 권오인 경제실천연합 경제정책국장은 ""지금 시장에서 개인투자자가 70% 정도를 차지한다""며 ""문제가 더 깊어지기 전에 정부가 선제적으로 시장을 안정시킨다는 시그널을 줄 필요가 있고, 한시적으로 안정을 시켜놓고 하방위험을 막을 필요가 있다""고 주장했다.조준영 기자 cho@mt.co.kr, 임동욱 기자 dwlim@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"현대박화점, 2Q 영업익 507억","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 이정혁 기자] 현대백화점은 2분기 연결 기준 잠정 영업이익이 506억9200만원으로 전년 동기 대비 32.7% 줄었다고 8일 공시했다.같은 기간 매출은 5333억9200만원으로 전년 동기 대비 20.6% 늘었다.이정혁 기자 utopia@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
